X,Y,Depth,qu,Pc,e,WL,label
-50209.7382,-4221.7924,37.3,210.3526306,243.2049103,2.189999938,113.8000031,Main_low
-50209.7382,-4221.7924,38.8,238.628479,225.5529327,2.178333283,97.0,Main_low
-50209.7382,-4221.7924,40.3,124.5444565,254.9728851,1.21633331,66.5,Main_low
-50209.7382,-4221.7924,42.8,187.6338908,299.1028137,1.523000002,73.69999695,Main_low
-50209.7382,-4221.7924,44.3,220.1592865,294.1994934,1.499000013,77.09999847,Main_low
-50209.7382,-4221.7924,45.8,243.6952515,323.6194458,1.541499973,86.19999695,Main_low
-50209.7382,-4221.7924,47.3,219.9958547,269.6828613,1.416000009,48.0,Main_low
-50209.7382,-4221.7924,48.6,221.6302872,333.4261169,1.334999979,51.09999847,Main_low
-50209.7382,-4221.7924,50.3,189.5952352,451.1058655,0.998000006,41.09999847,Main_low
-50209.7382,-4221.7924,54.2,187.3070145,588.3989868,1.121499956,43.29999924,Main_low
-50209.7382,-4221.7924,55.7,199.0749893,608.0122681,1.101999999,49.20000076,Main_low
-50209.7382,-4221.7924,57.1,237.3209228,568.7857056,1.226666689,66.59999847,Main_low
-50209.7382,-4221.7924,58.5,294.1994934,558.9790039,1.504000008,88.69999695,Main_low
-50363.8582,-4095.9422,9.6,6.129155875,19.61330032,2.511999965,98.5,Main_up
-50363.8582,-4095.9422,11.1,8.580818653,21.57462883,2.549999952,91.19999695,Main_mid
-50363.8582,-4095.9422,12.6,9.806650162,18.63263512,2.060500026,83.40000153,Main_mid
-50363.8582,-4095.9422,14.1,13.48414374,22.55529404,1.862999976,73.59999847,Main_mid
-50363.8582,-4095.9422,15.6,17.16163731,30.40061378,2.214666685,82.40000153,Main_mid
-50363.8582,-4095.9422,17.1,22.06496239,35.30393982,2.147500039,88.09999847,Main_mid
-50363.8582,-4095.9422,18.3,26.72311974,58.83990097,2.081500054,79.59999847,Main_mid
-50363.8582,-4095.9422,22.3,71.91543325,142.1964264,1.757666668,72.5,Main_mid
-50363.8582,-4095.9422,23.8,70.2809906,177.500351,2.173999945,94.5,Main_mid
-50363.8582,-4095.9422,25.3,95.77827708,161.8097229,2.160000006,93.0,Main_mid
-50363.8582,-4095.9422,26.8,115.7184677,178.4810333,2.269500017,101.0,Main_mid
-50363.8582,-4095.9422,28.3,128.1402206,187.3070068,2.5236667,107.8000031,Main_mid
-50363.8582,-4095.9422,29.8,125.0347825,201.0363159,2.364500046,102.5999985,Main_mid
-50363.8582,-4095.9422,31.3,147.0997467,181.4230194,2.506500006,103.8000031,Main_low
-50363.8582,-4095.9422,32.8,147.7535197,225.5529327,2.468666712,103.0,Main_low
-50363.8582,-4095.9422,34.3,128.7939987,206.9203033,2.606999953,107.5999985,Main_low
-50363.8582,-4095.9422,35.8,132.7166621,251.0502319,2.476666689,104.3000031,Main_low
-50363.8582,-4095.9422,37.3,147.0997467,250.0695648,2.42050004,106.0,Main_low
-50363.8582,-4095.9422,38.6,154.2912903,259.8762207,2.414000034,103.0,Main_low
-50363.8582,-4095.9422,40.3,164.097936,264.779541,2.216666698,102.8000031,Main_low
-50363.8582,-4095.9422,41.8,97.73960878,323.6194458,1.199000001,45.5,Main_low
-50363.8582,-4095.9422,43.7,76.8187561,264.779541,1.498999993,63.59999847,Main_low
-50363.8582,-4095.9422,46.8,135.6586533,357.9427185,1.473999977,75.30000305,Main_low
-50702.8854,-3894.6103,5.5,15.20030737,17.65196991,3.462000013,117.8000031,Main_up
-50702.8854,-3894.6103,7.0,10.83634806,22.55529404,2.265000105,89.30000305,Main_up
-50702.8854,-3894.6103,8.5,14.90610695,22.55529404,2.164499998,89.59999847,Main_up
-50702.8854,-3894.6103,10.0,20.83913136,32.36194611,2.437000036,90.59999847,Main_up
-50702.8854,-3894.6103,11.5,23.14369329,37.26527023,2.340666691,93.69999695,Main_mid
-50702.8854,-3894.6103,13.0,34.42134094,44.12992096,2.271499992,77.59999847,Main_mid
-50702.8854,-3894.6103,14.5,39.03046608,63.74322128,2.168500066,79.5,Main_mid
-50702.8854,-3894.6103,16.0,52.46557617,70.60787964,2.027500034,74.59999847,Main_mid
-50702.8854,-3894.6103,21.2,88.78286871,313.8128052,1.134666661,42.70000076,Main_mid
-50702.8854,-3894.6103,22.7,130.1015523,154.9450684,1.767333349,86.19999695,Main_mid
-50702.8854,-3894.6103,24.2,133.3704376,156.9064026,2.369499922,111.1999969,Main_mid
-50702.8854,-3894.6103,25.7,132.3897705,250.0695648,2.412500024,115.4000015,Main_mid
-50702.8854,-3894.6103,27.2,154.4547348,272.6248474,2.424499989,108.0,Main_mid
-50702.8854,-3894.6103,30.2,156.906395,193.1910095,2.578999997,123.0,Main_low
-50702.8854,-3894.6103,31.7,178.9713517,208.8816528,2.682999969,123.5,Main_low
-50702.8854,-3894.6103,33.2,182.8940125,223.5916138,2.516000033,121.0,Main_low
-50702.8854,-3894.6103,34.4,172.106697,235.3596039,2.593999982,118.4000015,Main_low
-50702.8854,-3894.6103,36.2,182.8940201,274.5861816,2.541999936,120.6999969,Main_low
-50702.8854,-3894.6103,37.7,183.3843537,279.489502,2.56099999,110.0999985,Main_low
-50702.8854,-3894.6103,39.1,184.8553543,353.0393677,2.412999988,105.9000015,Main_low
-50702.8854,-3894.6103,40.7,108.2000377,274.5861816,1.370333354,49.40000153,Main_low
-50702.8854,-3894.6103,42.8,165.2420502,313.8128052,1.495500029,64.59999847,Main_low
-50702.8854,-3894.6103,44.3,185.8360138,558.9790039,1.500500023,63.29999924,Main_low
-51072.7114,-3718.4603,4.1,6.129155875,10.78731441,3.490499973,73.30000305,Main_up
-51072.7114,-3718.4603,5.6,6.668521881,14.70997524,1.741999984,85.90000153,Main_up
-51072.7114,-3718.4603,7.1,10.3950491,21.57462883,2.26549995,79.09999847,Main_up
-51072.7114,-3718.4603,8.6,13.77834273,26.47795486,1.664499998,75.59999847,Main_up
-51072.7114,-3718.4603,10.1,24.07532501,52.95590973,2.547999978,93.19999695,Main_mid
-51072.7114,-3718.4603,11.6,26.67408752,36.28460312,3.02699995,98.40000153,Main_mid
-51072.7114,-3718.4603,13.1,33.83294106,53.93657684,2.261000038,113.6999969,Main_mid
-51072.7114,-3718.4603,14.6,49.52358055,64.72389221,1.435499967,112.1999969,Main_mid
-51072.7114,-3718.4603,16.1,43.63958931,70.60787964,1.236000002,35.09999847,Main_mid
-51072.7114,-3718.4603,20.7,93.40833664,110.8151398,1.907500029,66.19999695,Main_mid
-51072.7114,-3718.4603,22.2,83.35652161,235.3596039,1.745000005,64.09999847,Main_mid
-51072.7114,-3718.4603,23.6,103.9504891,156.9064026,1.49150002,61.5,Main_mid
-51072.7114,-3718.4603,25.1,145.6287461,162.79039,2.488999963,110.5999985,Main_mid
-51072.7114,-3718.4603,26.6,140.7254181,156.9064026,2.442999959,108.4000015,Main_mid
-51072.7114,-3718.4603,28.2,135.3317719,343.2327271,2.596500039,107.9000015,Main_mid
-51072.7114,-3718.4603,29.7,139.7447586,176.5196838,2.588500023,106.5999985,Main_mid
-51072.7114,-3718.4603,31.2,141.7060852,201.0363159,2.628499985,106.5999985,Main_low
-51072.7114,-3718.4603,32.7,160.8290558,304.006134,2.595000029,116.5999985,Main_low
-51072.7114,-3718.4603,34.2,164.751709,180.4423523,2.532999992,104.0,Main_low
-51072.7114,-3718.4603,35.7,166.7130483,176.5196838,2.487666686,99.80000305,Main_low
-51072.7114,-3718.4603,37.2,171.1260376,313.8128052,2.498999954,102.5,Main_low
-51072.7114,-3718.4603,38.7,176.0293579,328.5227661,2.468000055,93.0,Main_low
-51072.7114,-3718.4603,40.2,194.1716665,253.0115509,1.603666703,65.40000153,Main_low
-51072.7114,-3718.4603,43.1,157.8870621,245.1662445,1.462499976,53.79999924,Main_low
-51072.7114,-3718.4603,44.6,134.0242106,431.4926147,1.571333329,56.70000076,Main_low
-51411.7387,-3491.9114,5.5,3.759215752,9.806650162,3.548000018,143.6999969,Main_up
-51411.7387,-3491.9114,7.0,3.530393958,9.806650162,3.287999988,74.30000305,Main_up
-51411.7387,-3491.9114,8.5,8.43371892,20.59396362,2.077499986,62.0,Main_up
-51411.7387,-3491.9114,10.0,15.29837322,28.43928337,2.539499998,94.0,Main_up
-51411.7387,-3491.9114,11.5,15.64160681,20.59396362,2.368999958,62.79999924,Main_mid
-51411.7387,-3491.9114,13.0,25.26846758,71.58854675,1.463000019,59.20000076,Main_mid
-51411.7387,-3491.9114,16.0,46.72868538,61.78189468,2.772500038,58.90000153,Main_mid
-51411.7387,-3491.9114,19.2,73.30470658,112.7764664,1.764999985,74.40000153,Main_mid
-51411.7387,-3491.9114,20.7,84.33718872,111.7958069,1.661000014,65.59999847,Main_mid
-51411.7387,-3491.9114,22.2,77.24371338,156.9064026,1.937333306,80.0,Main_mid
-51411.7387,-3491.9114,23.7,96.44840243,120.6217957,1.777500034,75.19999695,Main_mid
-51411.7387,-3491.9114,25.2,103.852417,121.6024551,1.692999959,71.0,Main_mid
-51411.7387,-3491.9114,26.7,108.5269216,110.8151398,2.219000022,101.6999969,Main_mid
-51411.7387,-3491.9114,28.2,124.5444527,140.2350922,2.616499901,108.5,Main_mid
-51411.7387,-3491.9114,29.7,128.2382914,149.0610809,2.622333368,115.8000031,Main_mid
-51411.7387,-3491.9114,31.2,153.9644012,225.5529327,2.684000016,108.3000031,Main_low
-51411.7387,-3491.9114,32.7,152.9837392,163.7710419,2.803333362,122.1999969,Main_low
-51411.7387,-3491.9114,34.2,165.0786082,176.5196838,2.735000054,117.1999969,Main_low
-51411.7387,-3491.9114,35.7,174.8852539,196.1329956,2.748999993,121.0999985,Main_low
-51411.7387,-3491.9114,37.2,141.5426458,196.1329956,2.728000005,108.9000015,Main_low
-51411.7387,-3491.9114,38.7,170.3088175,207.9009705,2.606333335,105.8000031,Main_low
-51411.7387,-3491.9114,40.2,172.9239299,220.6496277,2.38866663,97.80000305,Main_low
-51411.7387,-3491.9114,41.7,168.0206045,245.1662445,1.458666682,55.29999924,Main_low
-51411.7387,-3491.9114,43.2,98.39338937,215.7463074,1.402999997,47.09999847,Main_low
-51411.7387,-3491.9114,44.6,86.62540689,221.6302795,1.458999991,50.90000153,Main_low
-51411.7387,-3491.9114,46.1,161.482839,372.6526794,1.401333332,54.90000153,Main_low
-49593.2027,-4800.6938,5.9,15.69063997,34.32327271,2.381000042,86.19999695,Main_up
-49593.2027,-4800.6938,7.4,16.91647053,26.47795486,2.792999983,96.09999847,Main_up
-49593.2027,-4800.6938,8.9,20.44686413,31.38127899,2.315999985,82.30000305,Main_up
-49593.2027,-4800.6938,10.4,23.09465981,74.53054047,2.474499941,101.1999969,Main_mid
-49593.2027,-4800.6938,11.8,27.85088539,39.22660065,2.686499954,100.1999969,Main_mid
-49593.2027,-4800.6938,13.4,32.6561451,38.24593353,2.790500045,106.1999969,Main_mid
-49593.2027,-4800.6938,14.9,43.98282433,78.45320129,2.245999933,94.0,Main_mid
-49593.2027,-4800.6938,16.5,65.94972229,115.7184601,1.355499983,45.5,Main_mid
-49593.2027,-4800.6938,19.6,66.68522008,112.7764664,1.783666651,77.5,Main_mid
-49593.2027,-4800.6938,21.1,81.39519119,105.9118195,2.077000022,86.59999847,Main_mid
-49593.2027,-4800.6938,22.6,81.75476837,129.4477844,1.913333336,81.19999695,Main_mid
-49593.2027,-4800.6938,24.1,73.54987208,110.8151398,2.07099994,81.40000153,Main_mid
-49593.2027,-4800.6938,25.6,99.29232787,130.4284515,2.293499947,105.0999985,Main_mid
-49593.2027,-4800.6938,27.1,109.8344765,147.0997467,2.34800005,111.9000015,Main_mid
-49593.2027,-4800.6938,28.6,115.3915787,168.6743774,2.442666689,110.0,Main_mid
-49593.2027,-4800.6938,30.1,129.4477844,154.9450684,2.328999997,107.4000015,Main_low
-49593.2027,-4800.6938,31.6,123.0734559,156.9064026,2.360499978,97.19999695,Main_low
-49593.2027,-4800.6938,33.1,124.8713455,185.3456726,2.399333398,105.5,Main_low
-49593.2027,-4800.6938,34.6,162.7903849,362.8460388,2.534666777,89.80000305,Main_low
-49593.2027,-4800.6938,36.1,112.7764715,185.3456726,1.420333346,57.40000153,Main_low
-49593.2027,-4800.6938,37.6,118.3335749,213.7849731,1.469333331,61.5,Main_low
-49593.2027,-4800.6938,39.0,150.0417404,222.6109467,1.50849998,70.80000305,Main_low
-49593.2027,-4800.6938,40.5,164.2613831,235.3596039,1.525000036,72.90000153,Main_low
-49778.1442,-4674.8774,7.4,49.71971385,60.80122757,1.775000016,112.6999969,Main_up
-49778.1442,-4674.8774,10.4,32.68883388,65.7045517,1.387666663,64.69999695,Main_mid
-49778.1442,-4674.8774,11.9,33.19550991,90.22117615,1.499000013,67.40000153,Main_mid
-49778.1442,-4674.8774,13.4,51.81179937,77.47253418,1.382000009,65.0,Main_mid
-49778.1442,-4674.8774,20.3,82.37585449,122.5831223,1.873500049,87.0,Main_mid
-49778.1442,-4674.8774,21.8,100.518158,124.5444489,2.074500084,96.90000153,Main_mid
-49778.1442,-4674.8774,23.3,106.8924866,135.3317719,1.949999988,87.69999695,Main_mid
-49778.1442,-4674.8774,24.8,106.892479,137.2930908,2.054499984,87.40000153,Main_mid
-49778.1442,-4674.8774,26.3,105.9118195,132.3897705,2.516499997,102.6999969,Main_mid
-49778.1442,-4674.8774,27.8,116.3722458,146.1190796,2.415666659,107.1999969,Main_mid
-49778.1442,-4674.8774,29.3,106.565595,118.6604691,2.511333307,100.1999969,Main_mid
-49778.1442,-4674.8774,30.8,140.7254258,158.8677216,2.370999933,105.5999985,Main_low
-49778.1442,-4674.8774,32.3,143.1770935,155.9257355,2.411499977,106.5,Main_low
-49778.1442,-4674.8774,33.8,140.7254257,186.3263397,2.228999973,96.59999847,Main_low
-49778.1442,-4674.8774,35.3,139.2544276,184.3650208,2.294666608,97.80000305,Main_low
-49778.1442,-4674.8774,36.8,131.899437,196.1329956,1.274500013,53.5,Main_low
-49778.1442,-4674.8774,38.3,130.7553279,225.5529327,1.324000001,59.09999847,Main_low
-49778.1442,-4674.8774,39.7,145.4653015,220.6496277,1.492000023,70.80000305,Main_low
-49778.1442,-4674.8774,41.2,110.8151436,235.3596039,1.543500007,70.09999847,Main_low
-49963.0717,-4574.2383,8.6,44.22799111,60.80122757,1.574500025,120.5,Main_up
-49963.0717,-4574.2383,10.1,40.6975975,56.87856674,1.388000012,72.80000305,Main_mid
-49963.0717,-4574.2383,11.6,54.81917,67.66588593,2.135500074,98.59999847,Main_mid
-49963.0717,-4574.2383,13.1,58.20246506,245.1662445,1.998000026,42.59999847,Main_mid
-49963.0717,-4574.2383,14.6,85.75915146,132.3897705,1.163999974,44.0,Main_mid
-49963.0717,-4574.2383,20.2,77.53791301,137.2930908,1.113666654,59.09999847,Main_mid
-49963.0717,-4574.2383,21.7,88.25984955,105.9118195,2.055999994,92.19999695,Main_mid
-49963.0717,-4574.2383,23.2,116.2088013,134.3511047,1.93599999,94.80000305,Main_mid
-49963.0717,-4574.2383,24.7,110.1613668,145.1384125,2.063999971,97.80000305,Main_mid
-49963.0717,-4574.2383,26.2,127.9767799,137.2930908,2.453499914,106.0,Main_mid
-49963.0717,-4574.2383,27.7,126.8326721,176.5196838,2.446333329,114.0,Main_mid
-49963.0717,-4574.2383,29.2,149.0610758,181.4230194,2.366666714,110.5,Main_mid
-49963.0717,-4574.2383,30.7,149.0610733,142.1964264,2.496000052,124.5999985,Main_low
-49963.0717,-4574.2383,32.2,131.409111,175.539032,2.470499992,117.5999985,Main_low
-49963.0717,-4574.2383,33.7,151.0223999,210.8429871,2.520499945,111.5999985,Main_low
-49963.0717,-4574.2383,35.2,150.0417404,215.7463074,2.225499988,106.5999985,Main_low
-49963.0717,-4574.2383,36.7,155.9257355,220.6496277,2.274500013,95.0,Main_low
-49963.0717,-4574.2383,38.2,123.5637856,215.7463074,1.116499961,51.70000076,Main_low
-49963.0717,-4574.2383,40.9,104.9311549,194.1716614,1.616666675,66.40000153,Main_low
-49963.0717,-4574.2383,42.5,168.6743851,264.779541,1.478999973,73.0,Main_low
-50117.288,-4246.9347,10.7,42.90409279,59.82056427,2.416500092,90.40000153,Main_mid
-50117.288,-4246.9347,12.2,47.39880753,66.68521881,2.081666708,86.09999847,Main_mid
-50117.288,-4246.9347,13.7,66.2275734,89.24051666,2.007666628,92.40000153,Main_mid
-50117.288,-4246.9347,16.7,57.27083206,147.0997467,1.044500053,39.20000076,Main_mid
-50117.288,-4246.9347,18.2,94.09480286,205.9396362,1.171999991,54.20000076,Main_mid
-50117.288,-4246.9347,22.9,96.66087598,156.9064026,2.245666583,103.5999985,Main_mid
-50117.288,-4246.9347,24.4,103.4601555,147.0997467,2.028499961,100.5,Main_mid
-50117.288,-4246.9347,25.9,116.6991311,170.6357117,2.219499946,104.0,Main_mid
-50117.288,-4246.9347,27.4,123.5637856,149.0610809,2.298500061,113.5,Main_mid
-50117.288,-4246.9347,28.9,136.3124313,181.4230194,2.395499945,120.5,Main_mid
-50117.288,-4246.9347,30.4,140.2350922,142.1964264,2.38349998,114.0,Main_low
-50117.288,-4246.9347,31.9,131.4091059,169.6550446,2.474333366,120.1999969,Main_low
-50117.288,-4246.9347,33.4,138.927536,166.7130585,2.572333415,118.5,Main_low
-50117.288,-4246.9347,34.9,158.8677292,203.978302,2.363000036,110.0,Main_low
-50117.288,-4246.9347,36.4,132.8801041,225.5529327,2.333500028,105.5,Main_low
-50117.288,-4246.9347,37.8,166.2227097,254.9728851,2.391499996,108.0,Main_low
-50117.288,-4246.9347,39.4,139.254425,205.9396362,1.281666637,54.20000076,Main_low
-50117.288,-4246.9347,40.9,163.2807236,232.4175873,1.570500017,67.40000153,Main_low
-50117.288,-4246.9347,42.3,160.8290609,186.3263397,1.623333375,71.40000153,Main_low
-50117.288,-4246.9347,43.6,112.776474,250.0695648,1.624666651,71.69999695,Main_low
-50302.0981,-4398.1169,8.4,21.37849617,144.1577606,1.388500035,45.40000153,Main_up
-50302.0981,-4398.1169,9.9,20.10363197,30.40061378,2.241666675,86.80000305,Main_up
-50302.0981,-4398.1169,11.4,23.24176026,32.36194611,2.308499932,103.5,Main_mid
-50302.0981,-4398.1169,12.9,30.43330383,56.87856674,1.767666697,71.19999695,Main_mid
-50302.0981,-4398.1169,14.4,42.75699044,78.45320129,1.397499979,57.29999924,Main_mid
-50302.0981,-4398.1169,15.9,32.99937725,308.9094849,1.334999979,51.70000076,Main_mid
-50302.0981,-4398.1169,22.2,92.67283631,153.9644012,1.874000013,82.59999847,Main_mid
-50302.0981,-4398.1169,23.7,105.8137512,182.4036865,2.213000059,97.30000305,Main_mid
-50302.0981,-4398.1169,25.2,98.06649779,135.3317719,2.219499946,99.30000305,Main_mid
-50302.0981,-4398.1169,26.7,112.7764702,152.003067,2.198500038,100.0999985,Main_mid
-50302.0981,-4398.1169,28.2,128.4671135,171.6163635,2.432500005,108.0,Main_mid
-50302.0981,-4398.1169,29.7,129.9381027,196.1329956,2.480499983,109.5999985,Main_mid
-50302.0981,-4398.1169,31.2,149.5514069,199.0749817,2.357500077,108.8000031,Main_low
-50302.0981,-4398.1169,32.7,134.3511047,173.5776978,2.529500008,111.5,Main_low
-50302.0981,-4398.1169,34.2,154.9450684,235.3596039,2.404000044,108.0,Main_low
-50302.0981,-4398.1169,35.7,165.7323812,228.4949341,2.410999934,107.8000031,Main_low
-50302.0981,-4398.1169,37.2,167.6937103,236.340271,2.416999936,107.3000031,Main_low
-50302.0981,-4398.1169,38.7,169.164711,357.9427185,2.23300004,96.90000153,Main_low
-50302.0981,-4398.1169,40.2,165.2420502,333.4261169,2.203000069,95.69999695,Main_low
-50302.0981,-4398.1169,43.6,153.4740677,328.5227661,1.585500002,67.40000153,Main_low
-50302.0981,-4398.1169,45.1,177.1734721,233.3982697,1.511333346,67.80000305,Main_low
-50456.2206,-4272.2684,14.1,41.18792916,55.89790344,1.607999981,91.09999847,Main_mid
-50456.2206,-4272.2684,15.6,41.08986283,69.62721252,1.408000052,56.40000153,Main_mid
-50456.2206,-4272.2684,17.1,45.79705429,70.60787964,2.125999928,88.0,Main_mid
-50456.2206,-4272.2684,18.6,57.76116562,115.7184601,1.367000043,53.20000076,Main_mid
-50456.2206,-4272.2684,23.0,85.67743174,135.3317719,1.660666665,70.80000305,Main_mid
-50456.2206,-4272.2684,24.4,111.3054734,152.9837341,1.759500027,80.5,Main_mid
-50456.2206,-4272.2684,25.9,116.699131,137.2930908,2.118000031,97.0,Main_mid
-50456.2206,-4272.2684,27.4,121.1121254,217.7076263,2.10650003,98.19999695,Main_mid
-50456.2206,-4272.2684,29.1,141.2157593,191.2296753,2.208500028,102.0,Main_mid
-50456.2206,-4272.2684,30.3,176.0293579,237.3209381,2.242999912,112.0,Main_low
-50456.2206,-4272.2684,31.7,162.3000489,190.2490082,2.368999958,115.0,Main_low
-50456.2206,-4272.2684,33.3,163.7710495,225.5529327,2.330999971,106.0,Main_low
-50456.2206,-4272.2684,34.8,179.9520264,234.3789368,2.343500019,106.0,Main_low
-50456.2206,-4272.2684,36.3,174.5583572,333.4261169,2.481999994,114.4000015,Main_low
-50456.2206,-4272.2684,37.8,190.7393418,313.8128052,2.282999992,109.1999969,Main_low
-50456.2206,-4272.2684,39.3,165.7323761,264.779541,2.288333257,113.9000015,Main_low
-50456.2206,-4272.2684,40.8,197.6039963,240.2629242,2.387499929,115.8000031,Main_low
-50456.2206,-4272.2684,42.3,194.1716614,210.8429871,1.985500038,91.0,Main_low
-50456.2206,-4272.2684,43.8,133.0435486,274.5861816,1.234666665,51.70000076,Main_low
-50456.2206,-4272.2684,45.8,172.5970307,254.9728851,1.538000047,69.09999847,Main_low
-50456.2206,-4272.2684,47.3,227.1873932,269.6828613,1.441666682,68.40000153,Main_low
-50826.0649,-4070.9542,11.7,63.25288963,155.9257355,1.519500017,64.80000305,Main_mid
-50826.0649,-4070.9542,13.8,109.1480141,250.0695648,1.0625,65.30000305,Main_mid
-50826.0649,-4070.9542,14.7,104.93116,127.4864426,1.990500033,81.5,Main_mid
-50826.0649,-4070.9542,16.2,80.41452789,106.8924866,2.297000051,92.59999847,Main_mid
-50826.0649,-4070.9542,23.6,107.3828202,147.0997467,1.663999975,72.0,Main_mid
-50826.0649,-4070.9542,25.1,122.0927887,147.0997467,1.952499986,94.5,Main_mid
-50826.0649,-4070.9542,26.6,146.6094132,213.7849731,2.228500009,105.5,Main_mid
-50826.0649,-4070.9542,28.1,129.447773,156.9064026,2.305500031,102.5999985,Main_mid
-50826.0649,-4070.9542,29.6,152.6568451,195.1523285,2.298333327,108.0,Main_mid
-50826.0649,-4070.9542,31.1,176.5196838,186.3263397,2.371999979,114.0,Main_low
-50826.0649,-4070.9542,32.6,172.5970459,174.5583649,2.448500038,118.5999985,Main_low
-50826.0649,-4070.9542,34.1,173.2508087,198.0943298,2.458000024,116.0,Main_low
-50826.0649,-4070.9542,35.6,186.3263474,206.9203033,2.499000073,117.1999969,Main_low
-50826.0649,-4070.9542,37.1,194.1716614,230.4562531,2.603999973,121.1999969,Main_low
-50826.0649,-4070.9542,38.6,160.1752777,226.5335999,2.404999971,114.5,Main_low
-50826.0649,-4070.9542,40.1,204.6320902,264.779541,2.27333339,112.0,Main_low
-50826.0649,-4070.9542,41.6,211.3333054,250.0695648,2.197499991,111.0999985,Main_low
-50826.0649,-4070.9542,43.1,147.4266383,235.3596039,1.228333354,57.29999924,Main_low
-50826.0649,-4070.9542,45.1,186.9801178,240.2629242,1.390333334,67.40000153,Main_low
-50826.0649,-4070.9542,46.7,189.7586746,237.3209381,1.476499975,68.5,Main_low
-51165.0913,-3869.6107,11.3,17.84810257,41.18792725,2.240499973,89.5,Main_mid
-51165.0913,-3869.6107,12.2,35.69620514,57.85923004,2.447000027,105.5,Main_mid
-51165.0913,-3869.6107,14.3,33.34260941,50.9945755,2.458999992,104.5,Main_mid
-51165.0913,-3869.6107,15.8,26.23278809,45.11058807,2.636999965,91.59999847,Main_mid
-51165.0913,-3869.6107,17.3,28.92961693,53.93657684,1.340499997,59.70000076,Main_mid
-51165.0913,-3869.6107,18.8,36.72590256,56.87856674,2.39199996,94.59999847,Main_mid
-51165.0913,-3869.6107,20.3,47.70935249,82.37585449,2.660999894,114.0,Main_mid
-51165.0913,-3869.6107,24.3,76.00153605,105.9118195,1.342000008,52.09999847,Main_mid
-51165.0913,-3869.6107,25.9,89.24051666,135.3317719,1.53549999,58.59999847,Main_mid
-51165.0913,-3869.6107,27.4,99.04716492,103.9504852,1.368000031,53.59999847,Main_mid
-51165.0913,-3869.6107,28.9,136.3124314,159.8483887,1.91049999,83.40000153,Main_mid
-51165.0913,-3869.6107,30.4,112.2861443,152.003067,2.39049995,106.9000015,Main_low
-51165.0913,-3869.6107,31.9,99.70094169,186.3263397,2.411999941,106.8000031,Main_low
-51165.0913,-3869.6107,33.3,128.9574432,175.539032,2.396999955,108.5,Main_low
-51165.0913,-3869.6107,34.9,153.4740677,171.6163635,2.541999936,122.0,Main_low
-51165.0913,-3869.6107,36.4,157.3967286,186.3263397,2.394500017,119.5,Main_low
-51165.0913,-3869.6107,37.9,156.4160614,174.5583649,2.550500035,120.4000015,Main_low
-51165.0913,-3869.6107,39.4,178.4810181,225.5529327,2.375500083,118.5,Main_low
-51165.0913,-3869.6107,40.9,173.5777054,227.514267,2.436999917,116.5,Main_low
-51165.0913,-3869.6107,42.4,197.1136551,225.5529327,2.367500067,110.8000031,Main_low
-51165.0913,-3869.6107,43.9,186.8166809,232.4175873,2.219500065,104.1999969,Main_low
-51165.0913,-3869.6107,45.4,161.8097153,210.8429871,1.269500018,46.40000153,Main_low
-51165.0913,-3869.6107,48.9,114.7378031,205.9396362,1.382666667,63.5,Main_low
-51165.0913,-3869.6107,50.3,196.1329905,279.489502,1.456666668,70.19999695,Main_low
-51534.926,-3668.2637,6.6,29.87759272,68.64654541,1.232333342,42.70000076,Main_up
-51534.926,-3668.2637,8.1,48.44485092,119.6411285,1.211499989,65.80000305,Main_up
-51534.926,-3668.2637,9.6,36.03943825,112.7764664,2.105500103,54.79999924,Main_up
-51534.926,-3668.2637,11.1,37.26526833,48.0525856,2.060500026,90.0,Main_mid
-51534.926,-3668.2637,12.6,24.76179028,86.29851532,1.664499998,82.59999847,Main_mid
-51534.926,-3668.2637,14.1,49.37648201,72.56920624,1.588,98.59999847,Main_mid
-51534.926,-3668.2637,15.6,35.05877304,63.74322128,2.631500006,124.5999985,Main_mid
-51534.926,-3668.2637,17.1,46.09125328,41.18792725,1.879500032,94.0,Main_mid
-51534.926,-3668.2637,18.6,71.19628143,217.7076263,2.39199996,126.6999969,Main_mid
-51534.926,-3668.2637,23.0,96.59550097,166.7130585,1.411500037,44.20000076,Main_mid
-51534.926,-3668.2637,24.5,115.7184678,117.6798019,1.648499966,65.09999847,Main_mid
-51534.926,-3668.2637,26.0,114.2474709,225.5529327,1.828999997,64.19999695,Main_mid
-51534.926,-3668.2637,27.5,118.1701279,163.7710419,1.467500031,82.59999847,Main_mid
-51534.926,-3668.2637,29.0,137.7834321,146.1190796,2.175499916,102.0,Main_mid
-51534.926,-3668.2637,30.5,153.9644012,161.8097229,2.446499944,109.5999985,Main_low
-51534.926,-3668.2637,32.0,152.4934006,198.0943298,2.505499959,107.6999969,Main_low
-51534.926,-3668.2637,33.5,146.7728576,171.6163635,2.495333354,115.4000015,Main_low
-51534.926,-3668.2637,35.0,157.8870621,183.3843536,2.378999949,100.5999985,Main_low
-51534.926,-3668.2637,36.5,175.5390243,201.0363159,2.596000076,117.6999969,Main_low
-51534.926,-3668.2637,38.0,184.3650131,210.8429871,2.443500042,111.5999985,Main_low
-51534.926,-3668.2637,39.5,188.941452,205.9396362,2.425333341,105.1999969,Main_low
